ÉtÉåÅ[ÉÄêî,ç∂ìµçEåa,âEìµçEåa,ç∂ñ⁄ÇÃäJÇ´ãÔçá,âEñ⁄ÇÃäJÇ´ãÔçá,èuÇ´ÇµÇΩÇ©î€Ç©
61000,-1,-1,1,1,non
61001,-1,-1,1,1,non
61002,-1,-1,1,1,non
61003,-1,-1,1,1,non
61004,-1,-1,1,1,non
61005,-1,-1,1,1,non
61006,-1,-1,1,1,non
61007,-1,-1,1,1,non
61008,-1,-1,1,1,non
61009,-1,-1,1,1,non
61010,-1,-1,1,1,non
61011,-1,-1,1,1,non
61012,-1,-1,1,1,non
61013,-1,-1,1,1,non
61014,-1,-1,1,1,non
61015,-1,-1,1,1,non
61016,-1,-1,1,1,non
61017,-1,-1,1,1,non
61018,-1,-1,1,1,non
61019,-1,-1,1,1,non
61020,-1,-1,1,1,non
61021,-1,-1,1,1,non
61022,-1,-1,1,1,non
61023,-1,-1,1,1,non
61024,-1,-1,1,1,non
61025,-1,-1,1,1,non
61026,-1,-1,1,1,non
61027,-1,-1,1,1,non
61028,-1,-1,1,1,non
61029,-1,-1,1,1,non
61030,-1,-1,1,1,non
61031,-1,-1,1,1,non
61032,-1,-1,1,1,non
61033,-1,-1,1,1,non
61034,-1,-1,1,1,non
61035,-1,-1,1,1,non
61036,-1,-1,1,1,non
61037,-1,-1,1,1,non
61038,-1,-1,1,1,non
61039,-1,-1,1,1,non
61040,-1,-1,1,1,non
61041,-1,-1,1,1,non
61042,-1,-1,1,1,non
61043,-1,-1,1,1,non
61044,-1,-1,1,1,non
61045,-1,-1,1,1,non
61046,-1,-1,1,1,non
61047,-1,-1,1,1,non
61048,-1,-1,1,1,non
61049,-1,-1,1,1,non
61050,-1,-1,1,1,non
61051,-1,-1,1,1,non
61052,-1,-1,1,1,non
61053,-1,-1,1,1,non
61054,-1,-1,1,1,non
61055,-1,-1,1,1,non
61056,-1,-1,1,1,non
61057,-1,-1,1,1,non
61058,-1,-1,1,1,non
61059,-1,-1,1,1,non
61060,-1,-1,1,1,non
61061,-1,-1,1,1,non
61062,-1,-1,1,1,non
61063,-1,-1,1,1,non
61064,-1,-1,1,1,non
61065,-1,-1,1,1,non
61066,-1,-1,1,1,non
61067,-1,-1,1,1,non
61068,-1,-1,1,1,non
61069,-1,-1,1,1,non
61070,-1,-1,1,1,non
61071,-1,-1,1,1,non
61072,-1,-1,1,1,non
61073,-1,-1,1,1,non
61074,-1,-1,1,1,non
61075,-1,-1,1,1,non
61076,-1,-1,1,1,non
61077,-1,-1,1,1,non
61078,-1,-1,1,1,non
61079,-1,-1,1,1,non
61080,-1,-1,1,1,non
61081,-1,-1,1,1,non
61082,-1,-1,1,1,non
61083,-1,-1,1,1,non
61084,-1,-1,1,1,non
61085,-1,-1,1,1,non
61086,-1,-1,1,1,non
61087,-1,-1,1,1,non
61088,-1,-1,1,1,non
61089,-1,-1,1,1,non
61090,-1,-1,1,1,non
61091,-1,-1,1,1,non
61092,-1,-1,1,1,non
61093,-1,-1,1,1,non
61094,-1,-1,1,1,non
61095,-1,-1,1,1,non
61096,-1,-1,1,1,non
61097,-1,-1,1,1,non
61098,-1,-1,1,1,non
61099,-1,-1,1,1,non
61100,-1,-1,1,1,non
61101,-1,-1,1,1,non
61102,-1,-1,1,1,non
61103,-1,-1,1,1,non
61104,-1,-1,1,1,non
61105,-1,-1,1,1,non
61106,-1,-1,1,1,non
61107,-1,-1,1,1,non
61108,-1,-1,1,1,non
61109,-1,-1,1,1,non
61110,-1,-1,1,1,non
61111,-1,-1,1,1,non
61112,-1,-1,1,1,non
61113,-1,-1,1,1,non
61114,-1,-1,1,1,non
61115,-1,-1,1,1,non
61116,-1,-1,1,1,non
61117,-1,-1,1,1,non
61118,-1,-1,1,1,non
61119,-1,-1,1,1,non
61120,-1,-1,1,1,non
61121,-1,-1,1,1,non
61122,-1,-1,1,1,non
61123,-1,-1,1,1,non
61124,-1,-1,1,1,non
61125,-1,-1,1,1,non
61126,-1,-1,1,1,non
61127,-1,-1,1,1,non
61128,-1,-1,1,1,non
61129,-1,-1,1,1,non
61130,-1,-1,1,1,non
61131,-1,-1,1,1,non
61132,-1,-1,1,1,non
61133,-1,-1,1,1,non
61134,-1,-1,1,1,non
61135,-1,-1,1,1,non
61136,-1,-1,1,1,non
61137,-1,-1,1,1,non
61138,-1,-1,1,1,non
61139,-1,-1,1,1,non
61140,-1,-1,1,1,non
61141,-1,-1,1,1,non
61142,-1,-1,1,1,non
61143,-1,-1,1,1,non
61144,-1,-1,1,1,non
61145,-1,-1,1,1,non
61146,-1,-1,1,1,non
61147,-1,-1,1,1,non
61148,-1,-1,1,1,non
61149,-1,-1,1,1,non
61150,-1,-1,1,1,non
61151,-1,-1,1,1,non
61152,-1,-1,1,1,non
61153,-1,-1,1,1,non
61154,-1,-1,1,1,non
61155,-1,-1,1,1,non
61156,-1,-1,1,1,non
61157,-1,-1,1,1,non
61158,-1,-1,1,1,non
61159,-1,-1,1,1,non
61160,-1,-1,1,1,non
61161,-1,-1,1,1,non
61162,-1,-1,1,1,non
61163,-1,-1,1,1,non
61164,-1,-1,1,1,non
61165,-1,-1,1,1,non
61166,-1,-1,1,1,non
61167,-1,-1,1,1,non
61168,-1,-1,1,1,non
61169,-1,-1,1,1,non
61170,-1,-1,1,1,non
61171,-1,-1,1,1,non
61172,-1,-1,1,1,non
61173,-1,-1,1,1,non
61174,-1,-1,1,1,non
61175,-1,-1,1,1,non
61176,-1,-1,1,1,non
61177,-1,-1,1,1,non
61178,-1,-1,1,1,non
61179,-1,-1,1,1,non
61180,-1,-1,1,1,non
61181,-1,-1,1,1,non
61182,-1,-1,1,1,non
61183,-1,-1,1,1,non
61184,-1,-1,1,1,non
61185,-1,-1,1,1,non
61186,-1,-1,1,1,non
61187,-1,-1,1,1,non
61188,-1,-1,1,1,non
61189,-1,-1,1,1,non
61190,-1,-1,1,1,non
61191,-1,-1,1,1,non
61192,-1,-1,1,1,non
61193,-1,-1,1,1,non
61194,-1,-1,1,1,non
61195,-1,-1,1,1,non
61196,-1,-1,1,1,non
61197,-1,-1,1,1,non
61198,-1,-1,1,1,non
61199,-1,-1,1,1,non
61200,-1,-1,1,1,non
61201,-1,-1,1,1,non
61202,-1,-1,1,1,non
61203,-1,-1,1,1,non
61204,-1,-1,1,1,non
61205,-1,-1,1,1,non
61206,-1,-1,1,1,non
61207,-1,-1,1,1,non
61208,-1,-1,1,1,non
61209,-1,-1,1,1,non
61210,-1,-1,1,1,non
61211,-1,-1,1,1,non
61212,-1,-1,1,1,non
61213,-1,-1,1,1,non
61214,-1,-1,1,1,non
61215,-1,-1,1,1,non
61216,-1,-1,1,1,non
61217,-1,-1,1,1,non
61218,-1,-1,1,1,non
61219,-1,-1,1,1,non
61220,-1,-1,1,1,non
61221,-1,-1,1,1,non
61222,-1,-1,1,1,non
61223,-1,-1,1,1,non
61224,-1,-1,1,1,non
61225,-1,-1,1,1,non
61226,-1,-1,1,1,non
61227,-1,-1,1,1,non
61228,-1,-1,1,1,non
61229,-1,-1,1,1,non
61230,-1,-1,1,1,non
61231,-1,-1,1,1,non
61232,-1,-1,1,1,non
61233,-1,-1,1,1,non
61234,-1,-1,1,1,non
61235,-1,-1,1,1,non
61236,-1,-1,1,1,non
61237,-1,-1,1,1,non
61238,-1,-1,1,1,non
61239,-1,-1,1,1,non
61240,-1,-1,1,1,non
61241,-1,-1,1,1,non
61242,-1,-1,1,1,non
61243,-1,-1,1,1,non
61244,-1,-1,1,1,non
61245,-1,-1,1,1,non
61246,-1,-1,1,1,non
61247,-1,-1,1,1,non
61248,-1,-1,1,1,non
61249,-1,-1,1,1,non
61250,-1,-1,1,1,non
61251,-1,-1,1,1,non
61252,-1,-1,1,1,non
61253,-1,-1,1,1,non
61254,-1,-1,1,1,non
61255,-1,-1,1,1,non
61256,-1,-1,1,1,non
61257,-1,-1,1,1,non
61258,-1,-1,1,1,non
61259,-1,-1,1,1,non
61260,-1,-1,1,1,non
61261,-1,-1,1,1,non
61262,-1,-1,1,1,non
61263,-1,-1,1,1,non
61264,-1,-1,1,1,non
61265,-1,-1,1,1,non
61266,-1,-1,1,1,non
61267,-1,-1,1,1,non
61268,-1,-1,1,1,non
61269,-1,-1,1,1,non
61270,-1,-1,1,1,non
61271,-1,-1,1,1,non
61272,-1,-1,1,1,non
61273,-1,-1,1,1,non
61274,-1,-1,1,1,non
61275,-1,-1,1,1,non
61276,-1,-1,1,1,non
61277,-1,-1,1,1,non
61278,-1,-1,1,1,non
61279,-1,-1,1,1,non
61280,-1,-1,1,1,non
61281,-1,-1,1,1,non
61282,-1,-1,1,1,non
61283,-1,-1,1,1,non
61284,-1,-1,1,1,non
61285,-1,-1,1,1,non
61286,-1,-1,1,1,non
61287,-1,-1,1,1,non
61288,-1,-1,1,1,non
61289,-1,-1,1,1,non
61290,-1,-1,1,1,non
61291,-1,-1,1,1,non
61292,-1,-1,1,1,non
61293,-1,-1,1,1,non
61294,-1,-1,1,1,non
61295,-1,-1,1,1,non
61296,-1,-1,1,1,non
61297,-1,-1,1,1,non
61298,-1,-1,1,1,non
61299,-1,-1,1,1,non
61300,-1,-1,1,1,non
61301,-1,-1,1,1,non
61302,-1,-1,1,1,non
61303,-1,-1,1,1,non
61304,-1,-1,1,1,non
61305,-1,-1,1,1,non
61306,-1,-1,1,1,non
61307,-1,-1,1,1,non
61308,-1,-1,1,1,non
61309,-1,-1,1,1,non
61310,-1,-1,1,1,non
61311,-1,-1,1,1,non
61312,-1,-1,1,1,non
61313,-1,-1,1,1,non
61314,-1,-1,1,1,non
61315,-1,-1,1,1,non
61316,-1,-1,1,1,non
61317,-1,-1,1,1,non
61318,-1,-1,1,1,non
61319,-1,-1,1,1,non
61320,-1,-1,1,1,non
61321,-1,-1,1,1,non
61322,-1,-1,1,1,non
61323,-1,-1,1,1,non
61324,-1,-1,1,1,non
61325,-1,-1,1,1,non
61326,-1,-1,1,1,non
61327,-1,-1,1,1,non
61328,-1,-1,1,1,non
61329,-1,-1,1,1,non
61330,-1,-1,1,1,non
61331,-1,-1,1,1,non
61332,-1,-1,1,1,non
61333,-1,-1,1,1,non
61334,-1,-1,1,1,non
61335,-1,-1,1,1,non
61336,-1,-1,1,1,non
61337,-1,-1,1,1,non
61338,-1,-1,1,1,non
61339,-1,-1,1,1,non
61340,-1,-1,1,1,non
61341,-1,-1,1,1,non
61342,-1,-1,1,1,non
61343,-1,-1,1,1,non
61344,-1,-1,1,1,non
61345,-1,-1,1,1,non
61346,-1,-1,1,1,non
61347,-1,-1,1,1,non
61348,-1,-1,1,1,non
61349,-1,-1,1,1,non
61350,-1,-1,1,1,non
61351,-1,-1,1,1,non
61352,-1,-1,1,1,non
61353,-1,-1,1,1,non
61354,-1,-1,1,1,non
61355,-1,-1,1,1,non
61356,-1,-1,1,1,non
61357,-1,-1,1,1,non
61358,-1,-1,1,1,non
61359,-1,-1,1,1,non
61360,-1,-1,1,1,non
61361,-1,-1,1,1,non
61362,-1,-1,1,1,non
61363,-1,-1,1,1,non
61364,-1,-1,1,1,non
61365,-1,-1,1,1,non
61366,-1,-1,1,1,non
61367,-1,-1,1,1,non
61368,-1,-1,1,1,non
61369,-1,-1,1,1,non
61370,-1,-1,1,1,non
61371,-1,-1,1,1,non
61372,-1,-1,1,1,non
61373,-1,-1,1,1,non
61374,-1,-1,1,1,non
61375,-1,-1,1,1,non
61376,-1,-1,1,1,non
61377,-1,-1,1,1,non
61378,-1,-1,1,1,non
61379,-1,-1,1,1,non
61380,-1,-1,1,1,non
61381,-1,-1,1,1,non
61382,-1,-1,1,1,non
61383,-1,-1,1,1,non
61384,-1,-1,1,1,non
61385,-1,-1,1,1,non
61386,-1,-1,1,1,non
61387,-1,-1,1,1,non
61388,-1,-1,1,1,non
61389,-1,-1,1,1,non
61390,-1,-1,1,1,non
61391,-1,-1,1,1,non
61392,-1,-1,1,1,non
61393,-1,-1,1,1,non
61394,-1,-1,1,1,non
61395,-1,-1,1,1,non
61396,-1,-1,1,1,non
61397,-1,-1,1,1,non
61398,-1,-1,1,1,non
61399,-1,-1,1,1,non
61400,-1,-1,1,1,non
61401,-1,-1,1,1,non
61402,-1,-1,1,1,non
61403,-1,-1,1,1,non
61404,-1,-1,1,1,non
61405,-1,-1,1,1,non
61406,-1,-1,1,1,non
61407,-1,-1,1,1,non
61408,-1,-1,1,1,non
61409,-1,-1,1,1,non
61410,-1,-1,1,1,non
61411,-1,-1,1,1,non
61412,-1,-1,1,1,non
61413,-1,-1,1,1,non
61414,-1,-1,1,1,non
61415,-1,-1,1,1,non
61416,-1,-1,1,1,non
61417,-1,-1,1,1,non
61418,-1,-1,1,1,non
61419,-1,-1,1,1,non
61420,-1,-1,1,1,non
61421,-1,-1,1,1,non
61422,-1,-1,1,1,non
61423,-1,-1,1,1,non
61424,-1,-1,1,1,non
61425,-1,-1,1,1,non
61426,-1,-1,1,1,non
61427,-1,-1,1,1,non
61428,-1,-1,1,1,non
61429,-1,-1,1,1,non
61430,-1,-1,1,1,non
61431,-1,-1,1,1,non
61432,-1,-1,1,1,non
61433,-1,-1,1,1,non
61434,-1,-1,1,1,non
61435,-1,-1,1,1,non
61436,-1,-1,1,1,non
61437,-1,-1,1,1,non
61438,-1,-1,1,1,non
61439,-1,-1,1,1,non
61440,-1,-1,1,1,non
61441,-1,-1,1,1,non
61442,-1,-1,1,1,non
61443,-1,-1,1,1,non
61444,-1,-1,1,1,non
61445,-1,-1,1,1,non
61446,-1,-1,1,1,non
61447,-1,-1,1,1,non
61448,-1,-1,1,1,non
61449,-1,-1,1,1,non
61450,-1,-1,1,1,non
61451,-1,-1,1,1,non
61452,-1,-1,1,1,non
61453,-1,-1,1,1,non
61454,-1,-1,1,1,non
61455,-1,-1,1,1,non
61456,-1,-1,1,1,non
61457,-1,-1,1,1,non
61458,-1,-1,1,1,non
61459,-1,-1,1,1,non
61460,-1,-1,1,1,non
61461,-1,-1,1,1,non
61462,-1,-1,1,1,non
61463,-1,-1,1,1,non
61464,-1,-1,1,1,non
61465,-1,-1,1,1,non
61466,-1,-1,1,1,non
61467,-1,-1,1,1,non
61468,-1,-1,1,1,non
61469,-1,-1,1,1,non
61470,-1,-1,1,1,non
61471,-1,-1,1,1,non
61472,-1,-1,1,1,non
61473,-1,-1,1,1,non
61474,-1,-1,1,1,non
61475,-1,-1,1,1,non
61476,-1,-1,1,1,non
61477,-1,-1,1,1,non
61478,-1,-1,1,1,non
61479,-1,-1,1,1,non
61480,-1,-1,1,1,non
61481,-1,-1,1,1,non
61482,-1,-1,1,1,non
61483,-1,-1,1,1,non
61484,-1,-1,1,1,non
61485,-1,-1,1,1,non
61486,-1,-1,1,1,non
61487,-1,-1,1,1,non
61488,-1,-1,1,1,non
61489,-1,-1,1,1,non
61490,-1,-1,1,1,non
61491,-1,-1,1,1,non
61492,-1,-1,1,1,non
61493,-1,-1,1,1,non
61494,-1,-1,1,1,non
61495,-1,-1,1,1,non
61496,-1,-1,1,1,non
61497,-1,-1,1,1,non
61498,-1,-1,1,1,non
61499,-1,-1,1,1,non
61500,-1,-1,1,1,non
61501,-1,-1,1,1,non
61502,-1,-1,1,1,non
61503,-1,-1,1,1,non
61504,-1,-1,1,1,non
61505,-1,-1,1,1,non
61506,-1,-1,1,1,non
61507,-1,-1,1,1,non
61508,-1,-1,1,1,non
61509,-1,-1,1,1,non
61510,-1,-1,1,1,non
61511,-1,-1,1,1,non
61512,-1,-1,1,1,non
61513,-1,-1,1,1,non
61514,-1,-1,1,1,non
61515,-1,-1,1,1,non
61516,-1,-1,1,1,non
61517,-1,-1,1,1,non
61518,-1,-1,1,1,non
61519,-1,-1,1,1,non
61520,-1,-1,1,1,non
61521,-1,-1,1,1,non
61522,-1,-1,1,1,non
61523,-1,-1,1,1,non
61524,-1,-1,1,1,non
61525,-1,-1,1,1,non
61526,-1,-1,1,1,non
61527,-1,-1,1,1,non
61528,-1,-1,1,1,non
61529,-1,-1,1,1,non
61530,-1,-1,1,1,non
61531,-1,-1,1,1,non
61532,-1,-1,1,1,non
61533,-1,-1,1,1,non
61534,-1,-1,1,1,non
61535,-1,-1,1,1,non
61536,-1,-1,1,1,non
61537,-1,-1,1,1,non
61538,-1,-1,1,1,non
61539,-1,-1,1,1,non
61540,-1,-1,1,1,non
61541,-1,-1,1,1,non
61542,-1,-1,1,1,non
61543,-1,-1,1,1,non
61544,-1,-1,1,1,non
61545,-1,-1,1,1,non
61546,-1,-1,1,1,non
61547,-1,-1,1,1,non
61548,-1,-1,1,1,non
61549,-1,-1,1,1,non
61550,-1,-1,1,1,non
61551,-1,-1,1,1,non
61552,-1,-1,1,1,non
61553,-1,-1,1,1,non
61554,-1,-1,1,1,non
61555,-1,-1,1,1,non
61556,-1,-1,1,1,non
61557,-1,-1,1,1,non
61558,-1,-1,1,1,non
61559,-1,-1,1,1,non
61560,-1,-1,1,1,non
61561,-1,-1,1,1,non
61562,-1,-1,1,1,non
61563,-1,-1,1,1,non
61564,-1,-1,1,1,non
61565,-1,-1,1,1,non
61566,-1,-1,1,1,non
61567,-1,-1,1,1,non
61568,-1,-1,1,1,non
61569,-1,-1,1,1,non
61570,-1,-1,1,1,non
61571,-1,-1,1,1,non
61572,-1,-1,1,1,non
61573,-1,-1,1,1,non
61574,-1,-1,1,1,non
61575,-1,-1,1,1,non
61576,-1,-1,1,1,non
61577,-1,-1,1,1,non
61578,-1,-1,1,1,non
61579,-1,-1,1,1,non
61580,-1,-1,1,1,non
61581,-1,-1,1,1,non
61582,-1,-1,1,1,non
61583,-1,-1,1,1,non
61584,-1,-1,1,1,non
61585,-1,-1,1,1,non
61586,-1,-1,1,1,non
61587,-1,-1,1,1,non
61588,-1,-1,1,1,non
61589,-1,-1,1,1,non
61590,-1,-1,1,1,non
61591,-1,-1,1,1,non
61592,-1,-1,1,1,non
61593,-1,-1,1,1,non
61594,-1,-1,1,1,non
61595,-1,-1,1,1,non
61596,-1,-1,1,1,non
61597,-1,-1,1,1,non
61598,-1,-1,1,1,non
61599,-1,-1,1,1,non
61600,-1,-1,1,1,non
61601,-1,-1,1,1,non
61602,-1,-1,1,1,non
61603,-1,-1,1,1,non
61604,-1,-1,1,1,non
61605,-1,-1,1,1,non
61606,-1,-1,1,1,non
61607,-1,-1,1,1,non
61608,-1,-1,1,1,non
61609,-1,-1,1,1,non
61610,-1,-1,1,1,non
61611,-1,-1,1,1,non
61612,-1,-1,1,1,non
61613,-1,-1,1,1,non
61614,-1,-1,1,1,non
61615,-1,-1,1,1,non
61616,-1,-1,1,1,non
61617,-1,-1,1,1,non
61618,-1,-1,1,1,non
61619,-1,-1,1,1,non
61620,-1,-1,1,1,non
61621,-1,-1,1,1,non
61622,-1,-1,1,1,non
61623,-1,-1,1,1,non
61624,-1,-1,1,1,non
61625,-1,-1,1,1,non
61626,-1,-1,1,1,non
61627,-1,-1,1,1,non
61628,-1,-1,1,1,non
61629,-1,-1,1,1,non
61630,-1,-1,1,1,non
61631,-1,-1,1,1,non
61632,-1,-1,1,1,non
61633,-1,-1,1,1,non
61634,-1,-1,1,1,non
61635,-1,-1,1,1,non
61636,-1,-1,1,1,non
61637,-1,-1,1,1,non
61638,-1,-1,1,1,non
61639,-1,-1,1,1,non
61640,-1,-1,1,1,non
61641,-1,-1,1,1,non
61642,-1,-1,1,1,non
61643,-1,-1,1,1,non
61644,-1,-1,1,1,non
61645,-1,-1,1,1,non
61646,-1,-1,1,1,non
61647,-1,-1,1,1,non
61648,-1,-1,1,1,non
61649,-1,-1,1,1,non
61650,-1,-1,1,1,non
61651,-1,-1,1,1,non
61652,-1,-1,1,1,non
61653,-1,-1,1,1,non
61654,-1,-1,1,1,non
61655,-1,-1,1,1,non
61656,-1,-1,1,1,non
61657,-1,-1,1,1,non
61658,-1,-1,1,1,non
61659,-1,-1,1,1,non
61660,-1,-1,1,1,non
61661,-1,-1,1,1,non
61662,-1,-1,1,1,non
61663,-1,-1,1,1,non
61664,-1,-1,1,1,non
61665,-1,-1,1,1,non
61666,-1,-1,1,1,non
61667,-1,-1,1,1,non
61668,-1,-1,1,1,non
61669,-1,-1,1,1,non
61670,-1,-1,1,1,non
61671,-1,-1,1,1,non
61672,-1,-1,1,1,non
61673,-1,-1,1,1,non
61674,-1,-1,1,1,non
61675,-1,-1,1,1,non
61676,-1,-1,1,1,non
61677,-1,-1,1,1,non
61678,-1,-1,1,1,non
61679,-1,-1,1,1,non
61680,-1,-1,1,1,non
61681,-1,-1,1,1,non
61682,-1,-1,1,1,non
61683,-1,-1,1,1,non
61684,-1,-1,1,1,non
61685,-1,-1,1,1,non
61686,-1,-1,1,1,non
61687,-1,-1,1,1,non
61688,-1,-1,1,1,non
61689,-1,-1,1,1,non
61690,-1,-1,1,1,non
61691,-1,-1,1,1,non
61692,-1,-1,1,1,non
61693,-1,-1,1,1,non
61694,-1,-1,1,1,non
61695,-1,-1,1,1,non
61696,-1,-1,1,1,non
61697,-1,-1,1,1,non
61698,-1,-1,1,1,non
61699,-1,-1,1,1,non
61700,-1,-1,1,1,non
61701,-1,-1,1,1,non
61702,-1,-1,1,1,non
61703,-1,-1,1,1,non
61704,-1,-1,1,1,non
61705,-1,-1,1,1,non
61706,-1,-1,1,1,non
61707,-1,-1,1,1,non
61708,-1,-1,1,1,non
61709,-1,-1,1,1,non
61710,-1,-1,1,1,non
61711,-1,-1,1,1,non
61712,-1,-1,1,1,non
61713,-1,-1,1,1,non
61714,-1,-1,1,1,non
61715,-1,-1,1,1,non
61716,-1,-1,1,1,non
61717,-1,-1,1,1,non
61718,-1,-1,1,1,non
61719,-1,-1,1,1,non
61720,-1,-1,1,1,non
61721,-1,-1,1,1,non
61722,-1,-1,1,1,non
61723,-1,-1,1,1,non
61724,-1,-1,1,1,non
61725,-1,-1,1,1,non
61726,-1,-1,1,1,non
61727,-1,-1,1,1,non
61728,-1,-1,1,1,non
61729,-1,-1,1,1,non
61730,-1,-1,1,1,non
61731,-1,-1,1,1,non
61732,-1,-1,1,1,non
61733,-1,-1,1,1,non
61734,-1,-1,1,1,non
61735,-1,-1,1,1,non
61736,-1,-1,1,1,non
61737,-1,-1,1,1,non
61738,-1,-1,1,1,non
61739,-1,-1,1,1,non
61740,-1,-1,1,1,non
61741,-1,-1,1,1,non
61742,-1,-1,1,1,non
61743,-1,-1,1,1,non
61744,-1,-1,1,1,non
61745,-1,-1,1,1,non
61746,-1,-1,1,1,non
61747,-1,-1,1,1,non
61748,-1,-1,1,1,non
61749,-1,-1,1,1,non
61750,-1,-1,1,1,non
61751,-1,-1,1,1,non
61752,-1,-1,1,1,non
61753,-1,-1,1,1,non
61754,-1,-1,1,1,non
61755,-1,-1,1,1,non
61756,-1,-1,1,1,non
61757,-1,-1,1,1,non
61758,-1,-1,1,1,non
61759,-1,-1,1,1,non
61760,-1,-1,1,1,non
61761,-1,-1,1,1,non
61762,-1,-1,1,1,non
61763,-1,-1,1,1,non
61764,-1,-1,1,1,non
61765,-1,-1,1,1,non
61766,-1,-1,1,1,non
61767,-1,-1,1,1,non
61768,-1,-1,1,1,non
61769,-1,-1,1,1,non
61770,-1,-1,1,1,non
61771,-1,-1,1,1,non
61772,-1,-1,1,1,non
61773,-1,-1,1,1,non
61774,-1,-1,1,1,non
61775,-1,-1,1,1,non
61776,-1,-1,1,1,non
61777,-1,-1,1,1,non
61778,-1,-1,1,1,non
61779,-1,-1,1,1,non
61780,-1,-1,1,1,non
61781,-1,-1,1,1,non
61782,-1,-1,1,1,non
61783,-1,-1,1,1,non
61784,-1,-1,1,1,non
61785,-1,-1,1,1,non
61786,-1,-1,1,1,non
61787,-1,-1,1,1,non
61788,-1,-1,1,1,non
61789,-1,-1,1,1,non
61790,-1,-1,1,1,non
61791,-1,-1,1,1,non
61792,-1,-1,1,1,non
61794,-1,-1,1,1,non
61795,-1,-1,1,1,non
61796,-1,-1,1,1,non
61797,-1,-1,1,1,non
61798,-1,-1,1,1,non
61799,-1,-1,1,1,non
61800,-1,-1,1,1,non
61801,-1,-1,1,1,non
61802,-1,-1,1,1,non
61803,-1,-1,1,1,non
61804,-1,-1,1,1,non
61805,-1,-1,1,1,non
61806,-1,-1,1,1,non
61807,-1,-1,1,1,non
61808,-1,-1,1,1,non
61809,-1,-1,1,1,non
61810,-1,-1,1,1,non
61811,-1,-1,1,1,non
61812,-1,-1,1,1,non
61813,-1,-1,1,1,non
61814,-1,-1,1,1,non
61815,-1,-1,1,1,non
61816,-1,-1,1,1,non
61817,-1,-1,1,1,non
61818,-1,-1,1,1,non
61819,-1,-1,1,1,non
61820,-1,-1,1,1,non
61821,-1,-1,1,1,non
61822,-1,-1,1,1,non
61823,-1,-1,1,1,non
61824,-1,-1,1,1,non
61825,-1,-1,1,1,non
61826,-1,-1,1,1,non
61827,-1,-1,1,1,non
61828,-1,-1,1,1,non
61829,-1,-1,1,1,non
61830,-1,-1,1,1,non
61831,-1,-1,1,1,non
61832,-1,-1,1,1,non
61833,-1,-1,1,1,non
61834,-1,-1,1,1,non
61835,-1,-1,1,1,non
61836,-1,-1,1,1,non
61837,-1,-1,1,1,non
61838,-1,-1,1,1,non
61839,-1,-1,1,1,non
61840,-1,-1,1,1,non
61841,-1,-1,1,1,non
61842,-1,-1,1,1,non
61843,-1,-1,1,1,non
61844,-1,-1,1,1,non
61845,-1,-1,1,1,non
61846,-1,-1,1,1,non
61847,-1,-1,1,1,non
61848,-1,-1,1,1,non
61849,-1,-1,1,1,non
61850,-1,-1,1,1,non
61851,-1,-1,1,1,non
61852,-1,-1,1,1,non
61853,-1,-1,1,1,non
61854,-1,-1,1,1,non
61855,-1,-1,1,1,non
61856,-1,-1,1,1,non
61857,-1,-1,1,1,non
61858,-1,-1,1,1,non
61859,-1,-1,1,1,non
61860,-1,-1,1,1,non
61861,-1,-1,1,1,non
61862,-1,-1,1,1,non
61863,-1,-1,1,1,non
61864,-1,-1,1,1,non
61865,-1,-1,1,1,non
61866,-1,-1,1,1,non
61867,-1,-1,1,1,non
61868,-1,-1,1,1,non
61869,-1,-1,1,1,non
61870,-1,-1,1,1,non
61871,-1,-1,1,1,non
61872,-1,-1,1,1,non
61873,-1,-1,1,1,non
61874,-1,-1,1,1,non
61875,-1,-1,1,1,non
61876,-1,-1,1,1,non
61877,-1,-1,1,1,non
61878,-1,-1,1,1,non
61879,-1,-1,1,1,non
61880,-1,-1,1,1,non
61881,-1,-1,1,1,non
61882,-1,-1,1,1,non
61883,-1,-1,1,1,non
61884,-1,-1,1,1,non
61885,-1,-1,1,1,non
61886,-1,-1,1,1,non
61887,-1,-1,1,1,non
61888,-1,-1,1,1,non
61889,-1,-1,1,1,non
61890,-1,-1,1,1,non
61891,-1,-1,1,1,non
61892,-1,-1,1,1,non
61893,-1,-1,1,1,non
61894,-1,-1,1,1,non
61895,-1,-1,1,1,non
61896,-1,-1,1,1,non
61897,-1,-1,1,1,non
61898,-1,-1,1,1,non
61899,-1,-1,1,1,non
61900,-1,-1,1,1,non
61901,-1,-1,1,1,non
61902,-1,-1,1,1,non
61903,-1,-1,1,1,non
61904,-1,-1,1,1,non
61905,-1,-1,1,1,non
61907,-1,-1,1,1,non
61908,-1,-1,1,1,non
61909,-1,-1,1,1,non
61910,-1,-1,1,1,non
61911,-1,-1,1,1,non
61912,-1,-1,1,1,non
61913,-1,-1,1,1,non
61914,-1,-1,1,1,non
61915,-1,-1,1,1,non
61916,-1,-1,1,1,non
61917,-1,-1,1,1,non
61918,-1,-1,1,1,non
61919,-1,-1,1,1,non
61920,-1,-1,1,1,non
61921,-1,-1,1,1,non
61922,-1,-1,1,1,non
61923,-1,-1,1,1,non
61924,-1,-1,1,1,non
61925,-1,-1,1,1,non
61926,-1,-1,1,1,non
